310.00	1.828560	1.420710	1.009820	0.730667	0.622218
315.00	2.204240	1.714210	1.217440	0.882425	0.751612
320.00	2.694720	2.098270	1.489170	1.078320	0.917774
325.00	3.339350	2.604620	1.845900	1.335530	1.137130
330.00	4.187200	3.269170	2.316460	1.673170	1.422630
335.00	5.295040	4.131110	2.926250	2.109040	1.790750
340.00	6.700210	5.216530	3.682620	2.651050	2.246530
345.00	8.350650	6.478150	4.565140	3.271340	2.775030
350.00	10.027600	7.753470	5.468150	3.882570	3.296360
355.00	11.346800	8.737700	6.191190	4.358260	3.683670
360.00	12.316000	9.612290	6.529570	4.494490	3.779640
365.00	13.965800	11.001900	8.011940	5.480500	5.206810
370.00	15.089800	12.397900	9.271000	6.705200	4.711260
375.00	15.573500	12.742900	9.598710	5.949660	4.479980
380.00	14.769800	11.897400	8.587510	5.463140	3.787530
385.00	13.054800	10.190600	7.319980	4.426000	3.058160
390.00	11.053600	8.485940	6.064090	3.645630	2.575120
395.00	9.179370	6.996680	4.950100	3.048780	2.124710
400.00	7.626240	5.784570	4.109210	2.508110	1.742990
405.00	6.386710	4.838260	3.441020	2.086010	1.447660
410.00	5.407440	4.094610	2.901890	1.753670	1.211380
415.00	4.632000	3.506010	2.481400	1.499640	1.027640
420.00	4.016010	3.036800	2.143320	1.292000	0.882325
425.00	3.519260	2.660210	1.873790	1.127790	0.768385
430.00	3.115280	2.353300	1.653280	0.995365	0.673585
435.00	2.781810	2.098710	1.473170	0.885550	0.597779
440.00	2.502090	1.889600	1.323790	0.793802	0.534205
445.00	2.268570	1.713800	1.198860	0.719876	0.484400
450.00	2.072260	1.564410	1.093900	0.658622	0.440504
455.00	1.905320	1.439800	1.007480	0.605692	0.403590
460.00	1.766280	1.335890	0.933966	0.561185	0.374220
465.00	1.647870	1.247200	0.870880	0.523587	0.347657
470.00	1.548730	1.171810	0.818438	0.492166	0.326197
475.00	1.466230	1.110090	0.773199	0.465628	0.308375
480.00	1.391690	1.057040	0.736090	0.442606	0.293458
485.00	1.329630	1.009820	0.704376	0.422464	0.279908
490.00	1.270940	0.959624	0.671026	0.401737	0.266163
495.00	1.209640	0.910844	0.636651	0.382791	0.253175
500.00	1.140010	0.856914	0.597516	0.358719	0.237867
505.00	1.055120	0.793095	0.548590	0.332035	0.221534
510.00	0.960103	0.720244	0.498248	0.301639	0.204127
515.00	0.860908	0.643584	0.444171	0.268338	0.185890
520.00	0.760444	0.569511	0.393805	0.238333	0.168092
525.00	0.666475	0.500029	0.345392	0.207181	0.151466
530.00	0.583174	0.437920	0.301764	0.183915	0.138014
535.00	0.508589	0.382890	0.265606	0.163749	0.125855
540.00	0.443672	0.337383	0.233453	0.146952	0.116139
545.00	0.390449	0.297954	0.208282	0.133841	0.109303
550.00	0.346065	0.264751	0.187140	0.125516	0.104737
555.00	0.309688	0.240801	0.172296	0.119437	0.103028
560.00	0.285371	0.222856	0.162140	0.120072	0.104737
565.00	0.268062	0.212016	0.158209	0.121073	0.107838
570.00	0.259443	0.207036	0.157013	0.124149	0.111964
575.00	0.256392	0.206596	0.158795	0.126249	0.115748
580.00	0.257808	0.207549	0.160772	0.129251	0.118385
585.00	0.259712	0.208623	0.161651	0.129837	0.120460
590.00	0.259907	0.208745	0.160943	0.128055	0.119752
595.00	0.257686	0.207109	0.159063	0.126883	0.118214
600.00	0.252949	0.204057	0.156622	0.124369	0.116456
605.00	0.246040	0.199297	0.152447	0.121366	0.112891
610.00	0.239741	0.194756	0.149054	0.118192	0.110914
615.00	0.233809	0.190288	0.145733	0.115726	0.108497
620.00	0.227388	0.185722	0.142267	0.114139	0.106617
625.00	0.222749	0.183354	0.140191	0.112845	0.104835
630.00	0.220064	0.181474	0.139728	0.113919	0.104884
635.00	0.224019	0.184355	0.142828	0.116312	0.106202
640.00	0.238936	0.195366	0.149298	0.121659	0.109815
645.00	0.264033	0.215727	0.163971	0.131791	0.114625
650.00	0.291743	0.237895	0.180157	0.141263	0.121876
655.00	0.310151	0.253032	0.192413	0.149662	0.128468
660.00	0.322554	0.260551	0.197125	0.150638	0.131861
665.00	0.325728	0.259843	0.196246	0.148587	0.131593
670.00	0.320210	0.252641	0.190094	0.143314	0.127125
675.00	0.307905	0.242192	0.181695	0.136478	0.121461
680.00	0.293648	0.230522	0.173785	0.129911	0.115919
685.00	0.280806	0.221050	0.166119	0.124491	0.111085
690.00	0.269478	0.213945	0.162042	0.120707	0.107252
695.00	0.264375	0.209599	0.158746	0.116971	0.103272
700.00	0.260420	0.205888	0.154083	0.114212	0.099366
705.00	0.259028	0.205107	0.152765	0.112406	0.098414
710.00	0.265181	0.208427	0.153766	0.114408	0.098951
715.00	0.269844	0.212846	0.157257	0.114945	0.100025
